118,AMS,2021-12-23 12:26:00,98,99 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 1 totalMortalities + 0 snailReshuffle = 98
119,AMO,2021-12-22 13:49:38,100,
120,AMO,2021-12-22 13:49:38,100,
121,AMO,2021-12-22 13:49:38,99,
122,AMO,2021-12-22 13:49:38,100,
123,AMO,2021-12-22 13:49:38,100,
124,AMO,2021-12-22 13:49:38,100,
125,AMO,2021-12-22 13:49:38,99,
126,AMO,2021-12-22 13:49:38,100,
127,AMO,2021-12-22 13:49:38,100,
128,AMO,2021-12-22 13:49:38,0,
129,AMO,2021-12-22 13:49:38,0,
130,AMO,2021-12-22 13:49:38,0,
131,AMO,2021-12-23 12:26:00,87,89 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 2 totalMortalities + 0 snailReshuffle = 87
132,AMO,2021-12-22 13:49:38,96,
133,AMO,2021-12-22 13:49:38,98,
134,AMO,2021-12-24 13:32:00,98,99 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 1 totalMortalities + 0 snailReshuffle = 98
135,AMO,2021-12-24 13:32:00,99,100 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 1 totalMortalities + 0 snailReshuffle = 99
136,AMO,2021-12-22 13:49:38,98,
137,AMO,2021-12-24 13:32:00,99,100 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 1 totalMortalities + 0 snailReshuffle = 99
138,AMO,2021-12-24 13:32:00,98,99 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 1 totalMortalities + 0 snailReshuffle = 98
139,AMO,2021-12-23 12:26:00,95,96 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 1 totalMortalities + 0 snailReshuffle = 95
140,AMO,2021-12-22 13:49:38,92,
141,AMO,2021-12-23 12:26:00,94,95 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 1 totalMortalities + 0 snailReshuffle = 94
142,AMO,2021-12-24 13:32:00,96,97 snails b/f @ 2021-12-22 13:49:38 + 0 newBreederStocks - 1 totalMortalities + 0 snailReshuffle = 96
143,AMO,2021-12-22 13:49:38,109,
144,AMO,2021-12-22 13:49:38,0,
